shipment_issue,carrier,shipping_method,distance,package_type,location,customer_tier,weather_conditions,holiday_period,pop_density
0,Carrier_B,Standard,1385.7330895295183,Medium,Urban,Basic,Clear,Holiday_Period_Yes,High
0,Carrier_A,Standard,261.28535671383327,Large,Rural,Basic,Clear,Holiday_Period_No,Low
1,Carrier_A,Standard,188.37350981693987,Large,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_C,Standard,1354.5328253959942,Medium,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_A,Standard,579.7298619736332,Medium,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1033.2291348827248,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,541.3075154504421,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,484.4318374387579,Medium,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_A,Standard,1685.1704530549375,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1597.0683641890362,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,1661.251536433945,Large,Urban,Basic,Clear,Holiday_Period_Yes,High
0,Carrier_A,Expedited,201.1132556439553,Medium,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_A,Standard,1527.5225036363502,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1250.5299978535581,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,1336.1095122388424,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,321.0050774341576,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1628.4738694515156,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,363.4423165676973,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1456.3544028242682,Medium,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_A,Standard,593.7169975900601,Large,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_A,Standard,859.0319489363965,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,935.6395880331769,Large,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_B,Standard,1775.1811587113532,Medium,Urban,Premium,Clear,Holiday_Period_No,High
1,Carrier_A,Standard,352.4233467312103,Large,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_A,Standard,1868.7813887298419,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1298.657067866895,Medium,Urban,Basic,Clear,Holiday_Period_Yes,High
0,Carrier_A,Expedited,224.75334322610118,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,1554.3525703332216,Large,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_C,Expedited,1948.9042616673019,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_C,Expedited,222.55523771904984,Large,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_A,Standard,1393.5205439475317,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,43.56734282103807,Large,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_B,Expedited,1424.8028833077904,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1376.5318776475622,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,857.5006844786759,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1344.951362690528,Large,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_A,Standard,212.69774676405302,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Expedited,1010.1368045394404,Large,Rural,Basic,Clear,Holiday_Period_No,Low
1,Carrier_A,Standard,331.54217390103184,Large,Urban,Premium,Clear,Holiday_Period_Yes,High
0,Carrier_A,Standard,553.5483524540496,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,400.69714574320545,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1115.776379135282,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,134.97198472255292,Medium,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_A,Standard,1759.7624719230078,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,748.1866744840321,Medium,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_A,Expedited,421.9801107152927,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,1589.7287958392665,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,75.58481778220819,Large,Urban,Basic,Clear,Holiday_Period_Yes,High
0,Carrier_B,Standard,1661.571054723723,Large,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_A,Standard,1191.1050359041717,Large,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_C,Expedited,1133.3266152134072,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1013.2085819203464,Large,Suburban,Basic,Rain,Holiday_Period_Yes,Medium
0,Carrier_C,Expedited,677.9985106821422,Medium,Suburban,Basic,Clear,Holiday_Period_Yes,Medium
0,Carrier_B,Expedited,1051.5566735888126,Medium,Urban,Basic,Snow,Holiday_Period_No,High
0,Carrier_A,Expedited,269.26233150872304,Large,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_B,Standard,683.6016965089692,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_C,Standard,1799.8879836709268,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1115.5236981131948,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,1281.9534012409483,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,618.3154433978331,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,694.8279024382746,Medium,Rural,Premium,Clear,Holiday_Period_Yes,Low
0,Carrier_A,Standard,529.5288218700715,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_C,Expedited,1801.317817155438,Medium,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_C,Standard,777.8419163160305,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1110.209715487717,Large,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_A,Expedited,,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1255.4931856462824,Medium,Urban,Basic,Rain,Holiday_Period_Yes,High
0,Carrier_A,Expedited,1847.1785527567797,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,195.72294511043845,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1368.059430007024,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,113.32613781852565,Large,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,303.51368503232794,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,402.10150020840877,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1189.27288299274,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1200.1492175252527,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,643.6976257397207,Large,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_A,Expedited,1754.4873949113698,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,968.6497205054762,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1385.1407185072167,Large,Suburban,Basic,Clear,Holiday_Period_Yes,Medium
0,Carrier_A,Expedited,1210.0062857483322,Large,Suburban,Premium,Snow,Holiday_Period_No,Medium
0,Carrier_A,Standard,1009.5732416014393,Large,Urban,Premium,Clear,Holiday_Period_No,High
1,Carrier_A,Expedited,1592.1668928561232,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1989.3095578264067,Medium,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,561.8709810419662,Medium,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1618.4062108921596,Large,Suburban,Premium,Rain,Holiday_Period_No,Medium
0,Carrier_B,Expedited,1625.0420994571564,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,526.8745173652146,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,1183.688069691799,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_C,Standard,1033.658308136694,Large,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_C,Standard,,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,222.89260538724156,Medium,Urban,Premium,Rain,Holiday_Period_No,High
0,Carrier_C,Standard,83.7058349088045,Large,Rural,Premium,Clear,Holiday_Period_No,Low
1,Carrier_A,Standard,1925.9700081116175,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,675.5433129834691,Large,Urban,Basic,Snow,Holiday_Period_No,High
0,Carrier_A,Standard,1258.8189930417427,Medium,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,928.307646753157,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1550.3820249093462,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,1661.6987932537008,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
1,Carrier_C,Expedited,697.7585282681096,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,352.2250978411884,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,227.69559543229846,Large,Rural,Premium,Clear,Holiday_Period_Yes,Low
0,Carrier_A,Expedited,703.8627953001237,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Expedited,686.0680836366079,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Expedited,1858.2360580676436,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1346.7238513835075,Medium,Urban,Premium,Snow,Holiday_Period_No,High
0,Carrier_B,Standard,186.16324405910774,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Expedited,834.681533269419,Large,Rural,Basic,Clear,Holiday_Period_Yes,Low
0,Carrier_A,Expedited,922.773754987671,Medium,Urban,Basic,Clear,Holiday_Period_Yes,High
0,Carrier_A,Expedited,1375.2747164911518,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,1782.6074267814563,Medium,Urban,Basic,Snow,Holiday_Period_No,High
0,Carrier_A,Standard,589.1228718419449,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,1343.4898211266657,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,342.15530354721955,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Expedited,986.1811840575572,Large,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_B,Expedited,1212.737119299713,Medium,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_A,Standard,626.4573062501744,Large,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_A,Standard,914.9693972559986,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_C,Standard,724.9177021386971,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,311.84281653803095,Medium,Urban,Basic,Clear,Holiday_Period_Yes,High
0,Carrier_A,Standard,1565.9720408336289,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1534.2237569036186,Large,Rural,Basic,Rain,Holiday_Period_Yes,Low
0,Carrier_A,Standard,185.1678180885515,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,1471.9984126010731,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,566.9892623330513,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,970.1476997814016,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,1954.1132870893384,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,1771.6519286730554,Large,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_A,Standard,1348.875370495034,Large,Urban,Premium,Rain,Holiday_Period_No,High
0,Carrier_A,Standard,1164.1536575057953,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1195.2871388832348,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,,Medium,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_A,Standard,218.93272451935934,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Expedited,1831.4366528644634,Large,Rural,Basic,Clear,Holiday_Period_No,Low
1,Carrier_A,Standard,1029.0729453357162,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,1411.7533400228276,Large,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_A,Standard,89.995967212001,Medium,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_B,Expedited,303.7258809866257,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,484.82571669033155,Large,Urban,Basic,Snow,Holiday_Period_No,High
0,Carrier_A,Expedited,744.9213021266556,Large,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_A,Expedited,1367.5363278593995,Medium,Urban,Premium,Clear,Holiday_Period_No,High
1,Carrier_A,Expedited,1825.4802945753124,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,273.28452747727084,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,339.5499696283357,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,695.0804666429395,Large,Rural,Basic,Clear,Holiday_Period_No,Low
1,Carrier_A,Expedited,1349.0555567500248,Medium,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_A,Expedited,495.90864007127755,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,497.1885110514448,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1972.4645901104284,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
1,Carrier_A,Standard,1746.0191514422147,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,250.1041501024134,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Expedited,1495.0300954562983,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1797.2806032051633,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,351.9027137678338,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,873.2202181332186,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,1291.8769787288613,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,868.8816789404799,Large,Suburban,Basic,Clear,Holiday_Period_Yes,Medium
0,Carrier_A,Expedited,1085.5559611077886,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,965.2495358333579,Large,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_A,Standard,983.5607558751304,Large,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_A,Standard,1122.2917738658675,Large,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_B,Standard,180.18697465804573,Large,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_A,Standard,1993.142582172844,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1556.9530044891344,Large,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_A,Standard,431.8883762179716,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,129.21573807662605,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,302.76817145130434,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Expedited,1996.4870998865515,Medium,Rural,Basic,Rain,Holiday_Period_No,Low
1,Carrier_A,Standard,596.9030313799611,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Expedited,674.9160013117245,Medium,Rural,Basic,Rain,Holiday_Period_No,Low
1,Carrier_A,Standard,743.6560531676299,Large,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_A,Standard,1470.9701907397084,Medium,Suburban,Basic,Snow,Holiday_Period_No,Medium
0,Carrier_C,Standard,1579.6718649179516,Medium,Urban,Basic,Clear,Holiday_Period_Yes,High
0,Carrier_A,Standard,1064.0514962146706,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,1846.8648888502587,Medium,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_A,Expedited,43.860315042560295,Medium,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_B,Standard,1290.436354339309,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,1866.3711035297247,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,1427.0342490222479,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Expedited,518.258816264708,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,1835.821211999289,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,780.0767571881859,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,569.1580431528193,Large,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_B,Standard,991.49855596733,Large,Urban,Premium,Rain,Holiday_Period_No,High
0,Carrier_A,Expedited,224.24307236175002,Medium,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,252.5961973218846,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,529.3776926623736,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,1002.7772805588875,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,380.15240353768894,Large,Rural,Basic,Snow,Holiday_Period_No,Low
0,Carrier_B,Standard,1069.1345772062907,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,223.17164890055128,Medium,Urban,Premium,Clear,Holiday_Period_No,High
1,Carrier_B,Standard,199.92551965441515,Large,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_C,Standard,660.9812016230144,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,1445.7791823812126,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,688.5547154375407,Large,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Standard,546.8417372060491,Medium,Urban,Premium,Snow,Holiday_Period_No,High
1,Carrier_B,Expedited,1224.384115762174,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1849.4464614511714,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,524.6645310480792,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,793.51391461944,Medium,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_A,Standard,91.94103153007326,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1794.2733775481838,Medium,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_A,Expedited,203.39969348385827,Medium,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,619.3140704029523,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_B,Standard,1007.2219325721785,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1174.1501243800526,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_C,Standard,1066.8206204234143,Medium,Rural,Premium,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,435.5149616858567,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,324.104407637112,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Expedited,1450.3924658705043,Large,Suburban,Basic,Rain,Holiday_Period_No,Medium
0,Carrier_A,Standard,1213.0884626986692,Large,Rural,Basic,Clear,Holiday_Period_Yes,Low
0,Carrier_A,Standard,824.0202088121246,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,180.58981026888011,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,306.0612123821568,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,589.713648398718,Large,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_A,Expedited,133.9490378793646,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1847.3209113049818,Medium,Suburban,Basic,Clear,Holiday_Period_Yes,Medium
0,Carrier_B,Standard,898.9770271062694,Large,Urban,Basic,Clear,Holiday_Period_No,High
1,Carrier_B,Expedited,1151.4361358982324,Large,Suburban,Premium,Clear,Holiday_Period_No,Medium
0,Carrier_B,Standard,449.5305639118459,Medium,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_C,Standard,1466.736885439505,Medium,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,470.9072439206351,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,227.43632638609046,Large,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_C,Standard,780.6315095429079,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1719.4105630573074,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_B,Expedited,384.2790110877871,Medium,Urban,Premium,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1520.9458754198104,Large,Urban,Basic,Rain,Holiday_Period_No,High
0,Carrier_B,Standard,1524.4563957995706,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Standard,1878.946538502558,Large,Urban,Basic,Clear,Holiday_Period_No,High
0,Carrier_A,Expedited,1859.6933931659607,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
0,Carrier_A,Standard,1146.9551272963452,Large,Suburban,Basic,Clear,Holiday_Period_No,Medium
0,Carrier_A,Standard,1115.8142301533285,Medium,Rural,Basic,Rain,Holiday_Period_No,Low
0,Carrier_A,Standard,1408.8430914892986,Large,Rural,Basic,Clear,Holiday_Period_Yes,Low
0,Carrier_B,Expedited,997.9568147375371,Medium,Rural,Basic,Clear,Holiday_Period_No,Low
1,Carrier_A,Standard,722.8005183526421,Medium,Suburban,Basic,Rain,Holiday_Period_No,Medium
